"timestamp","x","y","z"
"161433918","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"171321677","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"181209435","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"191097193","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"200984951","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"210872710","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"220760468","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"230648226","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"240535984","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"250423743","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"260311501","0.015621662","0.22177865","0.6296782","0.74436253","0.5235988"
"270199259","0.014860805","0.22134532","0.6305939","0.7437316","0.5235988"
"280087018","0.0140424","0.22078115","0.6317868","0.7429024","0.5235988"
"289974526","0.012616662","0.22021383","0.6330501","0.7420205","0.5235988"
"299862034","0.010890842","0.21985684","0.6340968","0.7412595","0.5235988"
"309749542","0.00942646","0.21951425","0.6357155","0.7399936","0.5235988"
"319637051","0.007821031","0.21886455","0.6380806","0.7381669","0.5235988"
"329524809","0.005451789","0.21809186","0.63953394","0.73715854","0.5235988"
"339412567","0.0039730384","0.21839245","0.63906467","0.7374858","0.5235988"
"349300325","0.0016647034","0.21935965","0.6402438","0.73618376","0.5235988"
"359188084","-0.002490691","0.21837336","0.6473623","0.7302254","0.5235988"
"369068092","-0.006121137","0.21482275","0.65636414","0.7231873","0.5235988"
"378948100","-0.011948071","0.2090456","0.66315025","0.71860206","0.5235988"
"388828108","-0.021903874","0.20257881","0.66958976","0.714235","0.5235988"
"398708117","-0.035630908","0.19573604","0.67866975","0.70698327","0.5235988"
"408595875","-0.05217876","0.18774633","0.6902721","0.69681656","0.5235988"
"418483633","-0.07120711","0.17809305","0.70262164","0.6852265","0.5235988"
"428371392","-0.08233764","0.1722377","0.7088318","0.6790525","0.5235988"
"438259150","-0.09554976","0.16514882","0.7152846","0.67228276","0.5235988"
"448146908","-0.111053415","0.15674135","0.7221785","0.66449803","0.5235988"
"458034666","-0.12898757","0.14693716","0.72953963","0.6553958","0.5235988"
"467922425","-0.14939208","0.13574389","0.7372672","0.64474237","0.5235988"
"477810183","-0.17227204","0.12331564","0.74501693","0.6325073","0.5235988"
"487697941","-0.19776526","0.10957763","0.7526788","0.61834955","0.5235988"
"497585699","-0.22559796","0.09454526","0.7598203","0.6023621","0.5235988"
"507473458","-0.25514564","0.078576006","0.76618755","0.5845367","0.5235988"
"517361216","-0.28546867","0.061943594","0.77154243","0.5651488","0.5235988"
"527248974","-0.31577712","0.04500187","0.77635556","0.5436284","0.5235988"
"537136732","-0.34536391","0.028547527","0.7806331","0.5201162","0.5235988"
"547024491","-0.37411278","0.012562462","0.784145","0.49497318","0.5235988"
"556912249","-0.40240234","-0.0028555724","0.78645563","0.4685636","0.5235988"
"566799757","-0.430378","-0.01874416","0.7879557","0.43994248","0.5235988"
"576687266","-0.4576279","-0.034633797","0.7884222","0.4095943","0.5235988"
"586574774","-0.4838885","-0.05011356","0.7879693","0.377419","0.5235988"
"596462282","-0.50881165","-0.06530779","0.7862262","0.34451988","0.5235988"
"606350040","-0.5325491","-0.08143999","0.7835302","0.30957952","0.5235988"
"616237799","-0.55535895","-0.09835987","0.7796389","0.27214897","0.5235988"
"626125557","-0.57675344","-0.117328055","0.77439487","0.23216847","0.5235988"
"636013315","-0.59616363","-0.13862206","0.7673784","0.1910583","0.5235988"
"645893323","-0.6128075","-0.16385505","0.7589736","0.14689384","0.5235988"
"655773332","-0.62586504","-0.19231944","0.74924344","0.09970239","0.5235988"
"665653340","-0.6339363","-0.22436224","0.7384707","0.049471397","0.5235988"
"675533348","0.63648635","0.25948653","-0.7263219","0.0029087623","0.5235988"
"685421107","0.63404334","0.29666376","-0.71176237","0.058086503","0.5235988"
"695308865","0.6268142","0.33420134","-0.69432485","0.115440354","0.5235988"
"705196623","0.6146349","0.3695818","-0.6752335","0.17231709","0.5235988"
