time in seconds, count in bar, beats in bar
0.37 , 2 , 4
0.76 , 3 , 4
1.15 , 4 , 4
1.54 , 1 , 4
1.92 , 2 , 4
2.3 , 3 , 4
2.69 , 4 , 4
3.08 , 1 , 4
3.47 , 2 , 4
3.86 , 3 , 4
4.25 , 4 , 4
4.63 , 1 , 4
5.01 , 2 , 4
5.39 , 3 , 4
5.78 , 4 , 4
6.17 , 1 , 4
6.56 , 2 , 4
6.95 , 3 , 4
7.34 , 4 , 4
7.72 , 1 , 4
8.1 , 2 , 4
8.48 , 3 , 4
8.87 , 4 , 4
9.26 , 1 , 4
9.65 , 2 , 4
10.04 , 3 , 4
10.43 , 4 , 4
10.82 , 1 , 4
11.21 , 2 , 4
