time in seconds, count in bar, beats in bar
0.22 , 1 , 4
0.6 , 2 , 4
0.98 , 3 , 4
1.36 , 4 , 4
1.74 , 1 , 4
2.12 , 2 , 4
2.5 , 3 , 4
2.88 , 4 , 4
3.26 , 1 , 4
3.64 , 2 , 4
4.02 , 3 , 4
4.41 , 4 , 4
4.8 , 1 , 4
5.19 , 2 , 4
5.58 , 3 , 4
5.96 , 4 , 4
6.34 , 1 , 4
6.72 , 2 , 4
7.1 , 3 , 4
7.48 , 4 , 4
7.86 , 1 , 4
8.24 , 2 , 4
8.62 , 3 , 4
9 , 4 , 4
9.38 , 1 , 4
9.76 , 2 , 4
10.14 , 3 , 4
10.52 , 4 , 4
10.9 , 1 , 4
11.28 , 2 , 4
11.66 , 3 , 4
12.04 , 4 , 4
12.42 , 1 , 4
