time in seconds, count in bar, beats in bar
0.01 , 3 , 4
0.39 , 4 , 4
0.77 , 1 , 4
1.15 , 2 , 4
1.53 , 3 , 4
1.91 , 4 , 4
2.29 , 1 , 4
2.67 , 2 , 4
3.05 , 3 , 4
3.44 , 4 , 4
3.83 , 1 , 4
4.22 , 2 , 4
4.61 , 3 , 4
5 , 4 , 4
5.38 , 1 , 4
5.76 , 2 , 4
6.14 , 3 , 4
6.53 , 4 , 4
6.92 , 1 , 4
7.31 , 2 , 4
7.7 , 3 , 4
8.09 , 4 , 4
8.47 , 1 , 4
8.85 , 2 , 4
9.23 , 3 , 4
9.62 , 4 , 4
10.01 , 1 , 4
10.4 , 2 , 4
10.79 , 3 , 4
11.18 , 4 , 4
11.57 , 1 , 4
11.96 , 2 , 4
