time in seconds, count in bar, beats in bar
0.05 , 3 , 4
0.43 , 4 , 4
0.81 , 1 , 4
1.2 , 2 , 4
1.59 , 3 , 4
1.98 , 4 , 4
2.37 , 1 , 4
2.76 , 2 , 4
3.14 , 3 , 4
3.52 , 4 , 4
3.9 , 1 , 4
4.29 , 2 , 4
4.68 , 3 , 4
5.07 , 4 , 4
5.46 , 1 , 4
5.85 , 2 , 4
6.24 , 3 , 4
6.62 , 4 , 4
7 , 1 , 4
7.38 , 2 , 4
7.77 , 3 , 4
8.16 , 4 , 4
8.55 , 1 , 4
8.94 , 2 , 4
9.32 , 3 , 4
9.7 , 4 , 4
10.08 , 1 , 4
10.46 , 2 , 4
