time in seconds, count in bar, beats in bar
111.67 , 3 , 4
112.09 , 4 , 4
112.51 , 1 , 4
112.93 , 2 , 4
113.33 , 3 , 4
113.73 , 4 , 4
114.15 , 1 , 4
114.57 , 2 , 4
114.99 , 3 , 4
115.41 , 4 , 4
115.83 , 1 , 4
116.25 , 2 , 4
116.67 , 3 , 4
117.09 , 4 , 4
117.51 , 1 , 4
117.93 , 2 , 4
118.35 , 3 , 4
118.75 , 4 , 4
119.15 , 1 , 4
119.57 , 2 , 4
119.99 , 3 , 4
120.41 , 4 , 4
120.83 , 1 , 4
121.25 , 2 , 4
121.67 , 3 , 4
122.09 , 4 , 4
122.51 , 1 , 4
122.93 , 2 , 4
123.35 , 3 , 4
123.77 , 4 , 4
124.19 , 1 , 4
124.61 , 2 , 4
125.03 , 3 , 4
125.45 , 4 , 4
125.87 , 1 , 4
126.29 , 2 , 4
126.69 , 3 , 4
127.09 , 4 , 4
127.51 , 1 , 4
127.93 , 2 , 4
128.35 , 3 , 4
128.78 , 4 , 4
129.21 , 1 , 4
129.64 , 2 , 4
130.07 , 3 , 4
130.5 , 4 , 4
130.93 , 1 , 4
131.36 , 2 , 4
131.79 , 3 , 4
132.22 , 4 , 4
132.65 , 1 , 3
133.08 , 2 , 3
133.48 , 3 , 3
133.88 , 1 , 3
134.28 , 2 , 3
134.68 , 3 , 3
135.08 , 1 , 3
135.48 , 2 , 3
135.88 , 3 , 3
136.28 , 1 , 4
136.68 , 2 , 4
137.08 , 3 , 4
137.5 , 4 , 4
137.92 , 1 , 4
138.34 , 2 , 4
138.76 , 3 , 4
139.18 , 4 , 4
139.6 , 1 , 4
140.02 , 2 , 4
140.44 , 3 , 4
140.86 , 4 , 4
141.28 , 1 , 4
141.7 , 2 , 4
142.12 , 3 , 4
142.54 , 4 , 4
142.96 , 1 , 4
143.38 , 2 , 4
143.8 , 3 , 4
144.22 , 4 , 4
144.64 , 1 , 4
145.06 , 2 , 4
145.48 , 3 , 4
145.9 , 4 , 4
146.3 , 1 , 4
146.7 , 2 , 4
147.1 , 3 , 4
147.52 , 4 , 4
147.94 , 1 , 4
148.36 , 2 , 4
148.78 , 3 , 4
149.2 , 4 , 4
149.62 , 1 , 4
150.04 , 2 , 4
150.46 , 3 , 4
150.86 , 4 , 4
151.26 , 1 , 4
151.68 , 2 , 4
152.1 , 3 , 4
152.52 , 4 , 4
152.94 , 1 , 4
153.36 , 2 , 4
153.78 , 3 , 4
154.2 , 4 , 4
154.62 , 1 , 4
155.04 , 2 , 4
155.46 , 3 , 4
155.88 , 4 , 4
156.3 , 1 , 4
156.7 , 2 , 4
157.1 , 3 , 4
157.52 , 4 , 4
157.94 , 1 , 4
158.36 , 2 , 4
158.78 , 3 , 4
